#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 1671.660079 -2.325912 2.480899 43.842184
 1671.680079 -2.225041 2.596116 43.351062
 1671.700079 -2.351347 2.567942 43.962067
 1671.720079 -2.458347 2.567720 44.344918
 1671.740079 -2.322825 2.590091 43.827270
 1671.760079 -2.512697 2.739895 44.411802
 1671.780079 -2.472823 2.693616 44.373256
 1671.800079 -2.494854 2.784933 44.402006
 1671.820079 -2.512499 2.899249 44.411759
 1671.840079 -2.445751 3.021083 44.314991
 1671.860079 -2.583654 2.883420 44.323541
 1671.880079 -2.663860 2.938713 43.972071
 1671.900079 -2.635338 3.034492 44.127201
 1671.920079 -2.781045 2.929655 42.968595
 1671.940079 -2.891436 2.817549 41.367603
 1671.960079 -2.958947 2.777323 39.946874
 1671.980079 -2.960028 2.835023 39.920823
 1672.000079 -2.846624 2.759160 42.111602
 1672.020079 -2.706861 2.670049 43.709300
 1672.040079 -2.639950 2.702393 44.133466
 1672.060079 -2.679557 2.749891 43.905119
 1672.080079 -2.540019 2.881525 44.421994
 1672.100079 -2.703347 2.878587 43.736273
 1672.120079 -2.568827 2.857466 44.381462
 1672.140079 -2.723892 2.739778 43.570937
 1672.160079 -2.712083 2.723771 43.668233
 1672.180079 -2.770973 2.617983 43.118805
 1672.200079 -2.765095 2.661982 43.181065
 1672.220079 -2.784445 2.612432 42.969745
 1672.240079 -2.712113 2.755674 43.667990
 1672.260079 -2.620876 2.757883 44.220499
 1672.280079 -2.663203 2.858379 44.007324
 1672.300079 -2.631580 2.898147 44.173474
 1672.320079 -2.613081 2.747282 44.251791
 1672.340079 -2.602694 2.759365 44.289567
 1672.360079 -2.645975 2.674172 44.102924
 1672.380079 -2.668808 2.577972 43.973557
 1672.400079 -2.730550 2.318452 43.513325
 1672.420079 -2.684295 2.422887 43.873403
 1672.440079 -2.565079 2.517690 44.388705
 1672.460079 -2.655598 2.432317 44.051039
 1672.480079 -2.487388 2.536975 44.408910
 1672.500079 -2.389611 2.586483 44.135189
 1672.520079 -2.177227 2.777032 43.133957
 1672.540079 -2.114370 2.716441 42.877175
 1672.560079 -2.020372 2.643839 42.544439
 1672.580079 -1.928691 2.804615 42.314154
 1672.600079 -1.899112 2.810866 42.279941
 1672.620079 -1.932672 2.845786 42.320625
 1672.640079 -1.781078 2.813554 42.495868
 1672.660079 -1.898040 2.889532 42.279199
 1672.680079 -1.905297 2.933159 42.284934
 1672.700079 -1.929267 2.812961 42.315066
 1672.720079 -1.841680 2.783791 42.302213
 1672.740079 -1.930397 2.707153 42.316877
 1672.760079 -1.901473 2.485118 42.281703
 1672.780079 -2.072227 2.590657 42.721466
 1672.800079 -1.942001 2.535997 42.337337
 1672.820079 -1.906664 2.614999 42.286201
 1672.840079 -1.849663 2.510117 42.290835
 1672.860079 -1.835628 2.438715 42.312927
 1672.880079 -1.834916 2.293593 42.314308
 1672.900079 -1.846371 2.413982 42.295166
 1672.920079 -1.879105 2.236947 42.272786
 1672.940079 -1.800434 2.120718 42.412642
 1672.960079 -1.862722 2.075556 42.278358
 1672.980079 -1.702903 1.931198 43.041872
 1673.000079 -1.702511 2.097455 43.045419
 1673.020079 -1.513270 1.881847 45.188453
 1673.040079 -1.559631 1.928155 44.676335
 1673.060079 -1.433302 1.768804 45.832888
 1673.080079 -1.500888 1.898037 45.311780
 1673.100079 -1.603920 1.921633 44.149610
 1673.120079 -1.467743 1.717297 45.602960
 1673.140079 -1.733390 1.784702 42.827519
 1673.160079 -1.601228 1.793002 44.181713
 1673.180079 -1.773058 1.804099 42.573036
 1673.200079 -1.636699 1.549756 43.765545
 1673.220079 -1.628661 1.786823 43.858076
 1673.240079 -1.692164 1.700645 43.179585
 1673.260079 -1.658631 1.698688 43.521535
 1673.280079 -1.509952 1.692169 45.222174
 1673.300079 -1.475375 1.611701 45.541506
 1673.320079 -1.484440 1.811571 45.464010
 1673.340079 -1.406573 1.718558 45.951370
 1673.360079 -1.591359 1.670886 44.299678
 1673.380079 -1.410650 1.444483 45.936978
 1673.400079 -1.367603 1.531729 46.016837
 1673.420079 -1.451948 1.461510 45.718455
 1673.440079 -1.538834 1.330969 44.914345
 1673.460079 -1.617482 1.368378 43.988801
 1673.480079 -1.602126 1.270588 44.171008
 1673.500079 -1.597034 1.283299 44.231813
 1673.520079 -1.462559 1.274778 45.642650
 1673.540079 -1.637517 1.186940 43.756221
 1673.560079 -1.728776 1.166049 42.862674
 1673.580079 -1.579599 0.903125 44.440245
 1673.600079 -1.767008 1.022431 42.606281
 1673.620079 -1.590508 0.877885 44.309863
 1673.640079 -1.758372 0.900439 42.657222
 1673.660079 -1.477172 0.801291 45.526525
 1673.680079 -1.555209 0.976166 44.727794
 1673.700079 -1.382666 0.852952 46.007295
 1673.720079 -1.274681 0.783016 45.625474
 1673.740079 -1.343436 0.877336 45.990047
 1673.760079 -1.473486 0.886570 45.557045
 1673.780080 -1.269312 1.025335 45.579048
 1673.800080 -1.324334 0.923012 45.931732
 1673.820080 -1.390732 0.861476 45.993976
 1673.840080 -1.489460 0.856052 45.419083
 1673.860080 -1.410134 0.689341 45.938875
 1673.880080 -1.186331 0.679167 44.550846
 1673.900080 -0.997679 0.529780 40.331622
 1673.920080 -1.240508 0.661398 45.287714
 1673.940080 -0.989661 0.547815 40.104924
 1673.960080 -0.659270 0.299340 28.640377
 1673.980080 -0.980966 0.564070 39.855112
 1674.000080 -0.661832 0.347306 28.737666
 1674.020080 -0.684747 0.448149 29.727305
 1674.040080 -0.698045 0.287495 30.231027
 1674.060080 -0.741822 0.444960 31.874791
 1674.080080 -0.628550 0.202977 27.595858
 1674.100080 -0.896472 0.488842 37.313442
 1674.120080 -0.748838 0.325507 32.135456
 1674.140080 -0.942778 0.587344 38.775371
 1674.160080 -0.969046 0.612743 39.562337
 1674.180080 -1.007775 0.824208 40.658191
 1674.200080 -1.129059 0.752638 43.541606
 1674.220080 -1.475169 0.997615 45.543585
 1674.240080 -1.422653 1.020910 45.887741
 1674.260080 -1.625106 1.109297 43.899417
 1674.280080 -1.448715 1.043838 45.740666
 1674.300080 -1.523982 1.184724 45.076585
 1674.320080 -1.615693 1.182664 44.009899
 1674.340080 -1.748836 1.298483 42.718207
 1674.360080 -1.588444 1.104626 44.334550
 1674.380080 -1.483353 1.178790 45.473860
 1674.400080 -1.240111 1.131039 45.291246
 1674.420080 -1.039532 1.025098 41.498184
 1674.440080 -1.072201 1.007102 42.302206
 1674.460080 -1.199035 0.932810 44.756827
 1674.480080 -1.284706 1.013165 45.710472
 1674.500080 -1.291296 0.920524 45.757693
 1674.520080 -1.420233 0.928864 45.898812
 1674.540080 -1.391543 0.970812 45.993785
 1674.560080 -1.266424 0.884740 45.559253
 1674.580080 -1.549604 0.952126 44.792428
 1674.600080 -1.551240 0.976988 44.773632
 1674.620080 -1.621759 1.078950 43.938538
 1674.640080 -1.459282 1.070006 45.667358
 1674.660080 -1.569486 1.222956 44.560439
 1674.680080 -1.577540 1.122547 44.464791
 1674.700080 -1.462396 1.087629 45.644350
 1674.720080 -1.599264 1.218400 44.205166
 1674.740080 -1.233222 0.995620 45.211383
 1674.760080 -1.440996 1.313281 45.789375
 1674.780080 -1.437659 1.091163 45.809121
 1674.800080 -1.677797 1.204734 43.320802
 1674.820080 -1.734218 1.202170 42.821334
 1674.840080 -1.629951 1.146595 43.843133
 1674.860080 -1.764011 1.119781 42.623499
 1674.880080 -1.754697 0.995756 42.680138
 1674.900080 -1.890391 0.959194 42.303700
 1674.920080 -1.729620 0.861871 42.856161
 1674.940080 -1.804579 0.844487 42.432497
 1674.960080 -1.720682 0.648210 42.927020
 1674.980080 -1.756774 0.831206 42.667100
 1675.000080 -1.561127 0.727981 44.658848
 1675.020080 -1.581349 0.703188 44.452670
 1675.040080 -1.382541 0.648016 46.034989
 1675.060080 -1.377912 0.652965 46.039758
 1675.080080 -1.764625 0.737217 42.643912
 1675.100080 -1.595463 0.748446 44.283700
 1675.120080 -1.453012 0.910803 45.742195
 1675.140080 -1.461584 0.845927 45.681283
 1675.160080 -1.582653 1.049612 44.437086
 1675.180080 -1.342260 0.947033 46.012895
 1675.200080 -1.446373 1.044602 45.785964
 1675.220080 -1.167539 1.001767 44.265029
 1675.240080 -0.973496 0.998284 39.694291
 1675.260080 -0.698593 0.871177 30.251771
 1675.280080 -0.536545 0.851862 24.212369
 1675.300080 -0.410333 0.696027 20.209836
 1675.320080 -0.416781 0.752483 20.386718
 1675.340080 -0.437346 0.590887 20.973837
 1675.360080 -0.658243 0.810078 28.721192
 1675.380080 -0.723155 0.731440 31.177264
 1675.400080 -0.810487 0.859329 34.378248
 1675.420080 -0.630912 0.930184 27.685145
 1675.440080 -0.832988 0.967764 35.170833
 1675.460080 -1.007338 1.098772 40.649062
 1675.480080 -1.002831 1.087590 40.525335
 1675.500080 -1.023402 1.002444 41.081612
 1675.520080 -1.209298 1.213530 44.915664
 1675.540080 -1.231811 1.189743 45.208535
 1675.560080 -1.351679 1.255361 46.030995
 1675.580080 -1.477528 1.357409 45.555493
 1675.600080 -1.209256 1.265086 44.915076
 1675.620080 -1.149561 1.445610 43.943785
 1675.640080 -0.759874 1.236703 32.543630
 1675.660080 -0.934945 1.358694 38.535917
 1675.680080 -1.145503 1.433728 43.867990
 1675.700080 -1.232417 1.469125 45.215834
 1675.720080 -1.192227 1.539626 44.666241
 1675.740080 -1.211938 1.514680 44.952156
 1675.760080 -1.436605 1.456655 45.844710
 1675.780080 -1.527304 1.374704 45.074072
 1675.800080 -1.556932 1.401247 44.741206
 1675.820080 -1.707929 1.316850 43.063242
 1675.840080 -1.659068 1.349784 43.547765
 1675.860080 -1.459405 1.275494 45.697222
 1675.880080 -1.473992 1.354297 45.584733
 1675.900080 -1.415710 1.142236 45.946483
 1675.920080 -1.319258 1.269026 45.935146
 1675.940080 -1.130215 0.943555 43.572092
 1675.960080 -1.246775 0.992929 45.379759
 1675.980080 -1.259068 1.013511 45.506285
 1676.000080 -1.283467 0.949904 45.719164
 1676.020080 -1.463315 1.127635 45.692082
 1676.040080 -1.263151 0.961780 45.576097
 1676.060080 -1.687272 1.194565 43.264402
 1676.080080 -1.322743 0.963026 45.980311
 1676.100080 -1.499614 1.000581 45.377806
 1676.120080 -1.424303 0.789765 45.934882
 1676.140080 -1.444868 0.892517 45.820371
 1676.160080 -1.299887 0.894936 45.863291
 1676.180080 -1.284071 0.827284 45.754470
 1676.200080 -1.463459 0.766967 45.690988
 1676.220080 -1.489497 0.864757 45.472940
 1676.240080 -1.453932 0.650708 45.760212
 1676.260080 -1.498306 0.720689 45.390403
 1676.280080 -1.556484 0.720047 44.763300
 1676.300080 -1.555242 0.705438 44.777803
 1676.320080 -1.641354 0.744871 43.755369
 1676.340080 -1.528304 0.823179 45.082277
 1676.360080 -1.437385 0.929947 45.865659
 1676.380080 -1.309820 0.737141 45.919970
 1676.400080 -1.264347 0.928681 45.587328
 1676.420080 -1.251715 0.946439 45.462576
 1676.440080 -1.131365 0.928602 43.620403
 1676.460080 -1.027899 0.819759 41.218407
 1676.480080 -1.226634 1.029783 45.174814
 1676.500080 -1.051655 0.831661 41.828039
 1676.520080 -1.113069 0.883103 43.245517
 1676.540080 -1.095381 0.731692 42.861890
 1676.560080 -1.153405 0.604723 44.041284
 1676.580080 -1.478891 0.675959 45.566616
 1676.600080 -1.429824 0.528670 45.907249
 1676.620080 -1.483814 0.544624 45.523931
 1676.640080 -1.339132 0.466165 46.035068
 1676.660080 -1.264245 0.402320 45.586371
 1676.680080 -1.145951 0.506140 43.902790
 1676.700080 -0.983930 0.307389 40.010026
 1676.720080 -0.955406 0.427369 39.172540
 1676.740080 -0.800883 0.168432 34.040047
 1676.760080 -0.731751 0.221243 31.501838
 1676.780080 -0.856800 0.214477 35.999011
 1676.800080 -0.808351 -0.003571 34.307178
 1676.820080 -1.038510 0.188493 41.494689
 1676.840080 -1.054114 0.041008 41.889289
 1676.860080 -0.950012 -0.132925 39.009644
 1676.880080 -1.269293 0.111120 45.632450
 1676.900080 -1.136990 -0.087860 43.731074
 1676.920080 -1.208018 -0.034653 44.927095
 1676.940080 -1.243641 -0.131189 45.375793
 1676.960080 -1.303941 -0.082639 45.887503
 1676.980080 -1.188875 -0.231669 44.643119
 1677.000080 -1.119430 -0.184267 43.378431
 1677.020080 -0.995719 -0.408486 40.376586
 1677.040080 -1.044928 -0.398281 41.694134
 1677.060080 -1.075487 -0.423476 42.442696
 1677.080080 -0.956209 -0.518876 39.226614
 1677.100080 -0.564389 -0.808395 25.214811
 1677.120080 -0.538865 -0.830534 24.297205
 1677.140080 -0.319577 -0.930515 18.123001
 1677.160080 -0.069561 -1.067116 16.420923
 1677.180080 -0.045485 -1.094914 16.527833
 1677.200080 -0.052840 -0.951474 16.491020
 1677.220080 0.007018 -1.067453 16.891816
 1677.240080 -0.242579 -0.912471 16.981860
 1677.260080 -0.278216 -0.924232 17.436297
 1677.280080 -0.286686 -0.811948 17.562942
 1677.300080 -0.404969 -0.613437 20.065957
 1677.320080 -0.237280 -0.643517 16.924965
 1677.340080 -0.309632 -0.547664 17.942234
 1677.360080 -0.226719 -0.565308 16.819648
 1677.380080 -0.361855 -0.394779 18.999298
 1677.400080 -0.412416 -0.343145 20.267203
 1677.420080 -0.472439 -0.276895 22.051697
 1677.440080 -0.754167 -0.180525 32.348791
 1677.460080 -0.714893 -0.307297 30.879026
 1677.480080 -0.574209 -0.324081 25.573650
 1677.500080 -0.530011 -0.346790 23.984943
 1677.520080 -0.594523 -0.382699 26.324356
 1677.540080 -0.509543 -0.221061 23.277094
 1677.560080 -0.596909 -0.213896 26.413168
 1677.580080 -0.300033 -0.282332 17.777127
 1677.600080 -0.620352 -0.121310 27.292422
 1677.620080 -0.547203 -0.173281 24.594304
 1677.640080 -0.559507 -0.204947 25.037553
 1677.660080 -0.598391 -0.152168 26.468424
 1677.680080 -0.575285 -0.153434 25.613139
 1677.700080 -0.721415 -0.222966 31.124725
 1677.720080 -0.695735 -0.097487 30.154286
 1677.740080 -0.827978 -0.184263 35.020265
 1677.760080 -0.692501 -0.124995 30.031574
 1677.780080 -0.820283 -0.053127 34.748744
 1677.800080 -0.553495 -0.207114 24.820304
 1677.820080 -0.659411 -0.100376 28.773573
 1677.840080 -0.828037 0.102970 35.022310
 1677.860080 -0.686267 -0.063859 29.794891
 1677.880080 -0.590935 0.161523 26.190984
 1677.900080 -0.644364 0.052362 28.201660
 1677.920080 -0.737458 0.213272 31.726580
 1677.940080 -0.384473 -0.114438 19.537606
 1677.960080 -0.567736 0.057698 25.336770
 1677.980080 -0.679306 -0.092472 29.530323
 1678.000080 -0.480671 -0.127713 22.316522
 1678.020080 -0.638400 -0.080166 28.139524
 1678.040080 -0.404495 -0.250863 20.244691
 1678.060080 -0.611988 -0.036703 27.152110
 1678.080080 -0.569867 -0.201730 25.602718
 1678.100080 -0.587611 -0.238051 26.250636
 1678.120080 -0.592388 -0.290920 26.426340
 1678.140080 -0.631853 -0.338652 27.894072
 1678.160080 -0.636290 -0.278589 28.060391
 1678.180080 -0.569645 -0.358781 25.594653
 1678.200080 -0.463180 -0.459931 21.959124
 1678.220080 -0.821625 -0.294771 34.875084
 1678.240080 -0.683589 -0.522913 29.837210
 1678.260080 -0.860618 -0.319156 36.213604
 1678.280080 -0.471099 -0.607512 22.209327
 1678.300080 -0.640677 -0.302065 28.224964
 1678.320080 -0.516125 -0.443486 23.700914
 1678.340080 -0.541918 -0.433678 24.600214
 1678.360080 -0.470937 -0.578433 22.204170
 1678.380080 -0.521531 -0.528507 23.886990
 1678.400080 -0.498911 -0.518325 23.117808
 1678.420080 -0.439907 -0.615359 21.248070
 1678.440080 -0.395639 -0.655905 20.009926
 1678.460080 -0.752431 -0.448534 32.395264
 1678.480080 -0.472206 -0.699441 22.244619
 1678.500080 -0.593596 -0.705977 26.470870
 1678.520080 -0.439622 -0.749914 21.239585
 1678.540080 -0.023319 -1.038463 16.697458
 1678.560080 -0.325082 -0.987075 18.392383
 1678.580080 -0.051247 -1.055896 16.544242
 1678.600080 -0.171358 -1.048625 16.533251
 1678.620080 -0.138580 -1.163268 16.422867
 1678.640080 -0.084164 -1.076494 16.432248
 1678.660080 0.061567 -1.281177 17.468926
 1678.680080 0.137823 -1.283458 18.535984
 1678.700080 -0.034751 -1.197306 16.628486
 1678.720080 -0.026394 -1.132372 16.678067
 1678.740080 -0.052686 -1.193941 16.537763
 1678.760080 -0.171542 -0.954018 16.534132
 1678.780080 -0.441122 -0.979862 21.284210
 1678.800080 -0.158216 -1.095959 16.477898
 1678.820080 -0.448824 -0.947676 21.516010
 1678.840080 -0.222591 -0.996873 16.898899
 1678.860080 -0.052540 -0.977879 16.538413
 1678.880080 0.104120 -0.981523 18.021019
 1678.900080 0.206757 -1.104456 19.815208
 1678.920080 0.225444 -0.892458 20.214994
 1678.940080 0.003295 -0.841323 16.890768
 1678.960080 0.043234 -0.685605 17.264497
 1678.980080 -0.015624 -0.569785 16.748684
 1679.000080 -0.012056 -0.555129 16.773738
 1679.020080 0.150404 -0.574913 18.999619
 1679.040080 0.303208 -0.762168 22.275777
 1679.060080 0.160191 -0.791620 19.163978
 1679.080080 0.528863 -1.049495 29.715966
 1679.100080 0.608498 -0.984119 32.654869
 1679.120080 0.543744 -0.921725 30.267785
 1679.140080 0.957398 -1.081922 41.395203
 1679.160080 0.829926 -0.930906 39.371681
 1679.180080 1.011286 -0.933284 41.746137
 1679.200080 1.169092 -0.759088 40.770544
 1679.220080 1.317741 -0.703975 36.643482
 1679.240080 1.628931 -0.651075 19.238721
 1679.260080 1.579115 -0.577241 22.378981
 1679.280080 1.487904 -0.649237 28.045742
 1679.300080 1.306148 -0.408093 37.086710
 1679.320080 1.310520 -0.558049 36.921944
 1679.340080 1.127852 -0.448122 41.337635
 1679.360080 1.012235 -0.273660 41.749422
 1679.380080 0.989904 -0.531488 41.645226
 1679.400080 0.836923 -0.367581 39.523287
 1679.420080 1.087075 -0.632343 41.673340
 1679.440080 0.916220 -0.421772 40.917707
 1679.460080 0.930416 -0.585664 41.102017
 1679.480080 0.955948 -0.544207 41.381395
 1679.500080 0.890078 -0.670190 40.525516
 1679.520080 0.909275 -0.786796 40.820143
 1679.540080 0.774709 -0.713736 38.023161
 1679.560080 0.981448 -0.965290 41.591283
 1679.580080 0.811614 -0.950223 38.954059
 1679.600080 0.938471 -0.997122 41.197452
 1679.620080 0.992941 -1.128018 41.662669
 1679.640080 0.917955 -0.934657 40.941329
 1679.660080 1.164227 -1.251336 40.849783
 1679.680080 1.096693 -1.161530 41.613559
 1679.700080 1.074402 -1.180719 41.734174
 1679.720080 1.141368 -1.363869 41.177690
 1679.740080 1.070485 -1.225252 41.748910
 1679.760080 1.129119 -1.290228 41.323695
 1679.780080 1.289656 -1.367321 37.681752
 1679.800080 1.044673 -1.132917 41.799019
 1679.820080 1.286637 -1.161177 37.786148
 1679.840080 1.435743 -1.145251 31.045809
 1679.860080 1.274014 -0.944640 38.207483
 1679.880080 1.308425 -0.977986 37.001243
 1679.900080 1.062089 -0.737139 41.774103
 1679.920080 1.035853 -0.592770 41.797760
 1679.940080 0.996980 -0.655977 41.684279
 1679.960080 0.953181 -0.512256 41.354419
 1679.980080 0.859129 -0.539560 39.974641
 1680.000080 0.867115 -0.290876 40.125619
 1680.020080 1.072642 -0.556747 41.775295
 1680.040080 0.783109 -0.221832 38.290704
 1680.060080 0.903215 -0.482794 40.778659
 1680.080080 0.787528 -0.253108 38.405454
 1680.100080 0.758640 -0.277575 37.626153
 1680.120080 0.928997 -0.176586 41.131130
 1680.140080 0.924187 -0.214157 41.070490
 1680.160080 0.721753 -0.133789 36.537719
 1680.180080 0.641063 -0.106082 33.852712
 1680.200080 0.525427 -0.098736 29.607567
 1680.220080 0.548646 -0.269126 30.471023
 1680.240080 0.579259 -0.196311 31.608139
 1680.260080 0.749550 -0.434325 37.367292
 1680.280080 0.511885 -0.475630 29.106083
 1680.300080 0.690881 -0.695641 35.554591
 1680.320080 0.711194 -0.768987 36.208398
 1680.340080 0.918457 -0.917316 40.995172
 1680.360080 1.242497 -1.157058 39.167795
 1680.380080 1.271016 -1.252043 38.316898
 1680.400080 1.276537 -1.414165 38.137750
 1680.420080 1.229477 -1.418066 39.515029
 1680.440080 1.340365 -1.546550 35.728380
 1680.460080 1.505178 -1.435961 27.004189
 1680.480080 1.520543 -1.568400 26.059840
 1680.500080 1.713918 -1.680078 14.154456
 1680.520080 1.642435 -1.574411 18.400301
 1680.540080 1.831071 -1.594624 8.332557
 1680.560080 1.924603 -1.358391 4.972839
 1680.580080 1.883455 -1.295034 6.304878
 1680.600080 1.846333 -1.350624 7.703518
 1680.620080 1.792479 -1.251480 10.061948
 1680.640080 1.798787 -1.270768 9.765810
 1680.660080 1.575212 -1.187977 22.626914
 1680.680080 1.761457 -1.022090 11.591565
 1680.700080 1.795914 -1.056597 9.900036
 1680.720080 1.610527 -1.032191 20.393371
 1680.740080 1.672049 -0.983282 16.595529
 1680.760080 1.573267 -0.832335 22.750120
 1680.780080 1.555524 -0.870273 23.871724
 1680.800080 1.553085 -0.829340 24.025443
 1680.820080 1.571299 -1.006312 22.874712
 1680.840080 1.222937 -0.962174 39.679815
 1680.860080 1.097595 -1.049572 41.638744
 1680.880080 0.943710 -1.085545 41.301801
 1680.900080 0.686425 -1.133757 35.407756
 1680.920080 0.640432 -1.069362 33.830421
